"","season","points_home","points_away","home_win"
"18898",2017,129,102,"Won"
"18899",2017,114,80,"Won"
"18900",2017,104,94,"Won"
"18901",2017,113,105,"Won"
"18902",2017,99,83,"Won"
"18903",2017,112,87,"Won"
"18904",2017,108,105,"Won"
"18905",2017,78,95,"Lost"
"18906",2017,120,112,"Won"
"18907",2017,97,116,"Lost"
"18908",2017,125,116,"Won"
"18909",2017,125,108,"Won"
"18910",2017,94,88,"Won"
"18911",2017,116,102,"Won"
"18912",2017,111,125,"Lost"
"18913",2017,108,99,"Won"
"18914",2017,109,117,"Lost"
"18915",2017,115,87,"Won"
"18916",2017,110,107,"Won"
"18917",2017,84,104,"Lost"
"18918",2017,119,121,"Lost"
"18919",2017,119,110,"Won"
"18920",2017,99,110,"Lost"
"18921",2017,101,114,"Lost"
"18922",2017,108,113,"Lost"
"18923",2017,108,107,"Won"
"18924",2017,114,128,"Lost"
"18925",2017,106,90,"Won"
"18926",2017,117,113,"Won"
"18927",2017,112,122,"Lost"
"18928",2017,118,107,"Won"
"18929",2017,111,87,"Won"
"18930",2017,114,101,"Won"
"18931",2017,116,121,"Lost"
"18932",2017,112,90,"Won"
"18933",2017,92,89,"Won"
"18934",2017,125,103,"Won"
"18935",2017,89,105,"Lost"
"18936",2017,100,98,"Won"
"18937",2017,94,80,"Won"
"18938",2017,103,108,"Lost"
"18939",2017,113,112,"Won"
"18940",2017,103,98,"Won"
"18941",2017,95,98,"Lost"
"18942",2017,109,126,"Lost"
"18943",2017,118,110,"Won"
"18944",2017,123,120,"Won"
"18945",2017,102,99,"Won"
"18946",2017,107,100,"Won"
"18947",2017,117,126,"Lost"
"18948",2017,105,96,"Won"
"18949",2017,123,120,"Won"
"18950",2017,112,116,"Lost"
"18951",2017,108,100,"Won"
"18952",2017,91,98,"Lost"
"18953",2017,115,106,"Won"
"18954",2017,110,99,"Won"
"18955",2017,109,114,"Lost"
"18956",2017,95,102,"Lost"
"18957",2017,108,100,"Won"
"18958",2017,102,108,"Lost"
"18959",2017,96,103,"Lost"
"18960",2017,116,124,"Lost"
"18961",2017,116,108,"Won"
"18962",2017,128,105,"Won"
"18963",2017,113,131,"Lost"
"18964",2017,97,108,"Lost"
"18965",2017,116,111,"Won"
"18966",2017,108,99,"Won"
"18967",2017,110,87,"Won"
"18968",2017,104,117,"Lost"
"18969",2017,107,102,"Won"
"18970",2017,134,106,"Won"
"18971",2017,101,109,"Lost"
"18972",2017,102,110,"Lost"
"18973",2017,110,111,"Lost"
"18974",2017,116,121,"Lost"
"18975",2017,92,105,"Lost"
"18976",2017,118,103,"Won"
"18977",2017,129,123,"Won"
"18978",2017,102,101,"Won"
"18979",2017,104,107,"Lost"
"18980",2017,116,99,"Won"
"18981",2017,120,122,"Lost"
"18982",2017,104,123,"Lost"
"18983",2017,109,98,"Won"
"18984",2017,104,87,"Won"
"18985",2017,111,125,"Lost"
"18986",2017,123,94,"Won"
"18987",2017,125,116,"Won"
"18988",2017,112,105,"Won"
"18989",2017,109,103,"Won"
"18990",2017,85,96,"Lost"
"18991",2017,100,118,"Lost"
"18992",2017,114,98,"Won"
"18993",2017,121,123,"Lost"
"18994",2017,94,110,"Lost"
"18995",2017,109,94,"Won"
"18996",2017,114,119,"Lost"
"18997",2017,116,105,"Won"
"18998",2017,115,89,"Won"
"18999",2017,112,121,"Lost"
"19000",2017,112,80,"Won"
"19001",2017,122,104,"Won"
"19002",2017,104,106,"Lost"
"19003",2017,97,90,"Won"
"19004",2017,108,113,"Lost"
"19005",2017,98,110,"Lost"
"19006",2017,116,93,"Won"
"19007",2017,105,122,"Lost"
"19008",2017,119,122,"Lost"
"19009",2017,120,102,"Won"
"19010",2017,89,112,"Lost"
"19011",2017,124,123,"Won"
"19012",2017,122,119,"Won"
"19013",2017,117,128,"Lost"
"19014",2017,81,100,"Lost"
"19015",2017,124,102,"Won"
"19016",2017,111,96,"Won"
"19017",2017,113,120,"Lost"
"19018",2017,103,110,"Lost"
"19019",2017,115,116,"Lost"
"19020",2017,107,110,"Lost"
"19021",2017,134,127,"Won"
"19022",2017,123,134,"Lost"
"19023",2017,119,111,"Won"
"19024",2017,104,98,"Won"
"19025",2017,102,104,"Lost"
"19026",2017,104,102,"Won"
"19027",2017,103,108,"Lost"
"19028",2017,113,118,"Lost"
"19029",2017,119,129,"Lost"
"19030",2017,98,122,"Lost"
"19031",2017,100,91,"Won"
"19032",2017,114,121,"Lost"
"19033",2017,139,117,"Won"
"19034",2017,107,97,"Won"
"19035",2017,123,117,"Won"
"19036",2017,115,112,"Won"
"19037",2017,97,92,"Won"
"19038",2017,108,126,"Lost"
"19039",2017,112,120,"Lost"
"19040",2017,109,114,"Lost"
"19041",2017,117,109,"Won"
"19042",2017,103,118,"Lost"
"19043",2017,108,92,"Won"
"19044",2017,101,114,"Lost"
"19045",2017,105,101,"Won"
"19046",2017,101,99,"Won"
"19047",2017,129,83,"Won"
"19048",2017,103,123,"Lost"
"19049",2017,118,115,"Won"
"19050",2017,99,121,"Lost"
"19051",2017,121,113,"Won"
"19052",2017,104,97,"Won"
"19053",2017,111,106,"Won"
"19054",2017,110,92,"Won"
"19055",2017,96,115,"Lost"
"19056",2017,128,138,"Lost"
"19057",2017,104,111,"Lost"
"19058",2017,112,98,"Won"
"19059",2017,90,101,"Lost"
"19060",2017,130,123,"Won"
"19061",2017,122,105,"Won"
"19062",2017,113,123,"Lost"
"19063",2017,95,108,"Lost"
"19064",2017,100,82,"Won"
"19065",2017,107,123,"Lost"
"19066",2017,91,97,"Lost"
"19067",2017,91,85,"Won"
"19068",2017,130,104,"Won"
"19069",2017,106,94,"Won"
"19070",2017,114,113,"Won"
"19071",2017,100,118,"Lost"
"19072",2017,100,98,"Won"
"19073",2017,113,88,"Won"
"19074",2017,104,110,"Lost"
"19075",2017,109,103,"Won"
"19076",2017,121,103,"Won"
"19077",2017,106,81,"Won"
"19078",2017,115,106,"Won"
"19079",2017,101,109,"Lost"
"19080",2017,140,138,"Won"
"19081",2017,88,92,"Lost"
"19082",2017,81,129,"Lost"
"19083",2017,116,98,"Won"
"19084",2017,111,91,"Won"
"19085",2017,108,82,"Won"
"19086",2017,113,123,"Lost"
"19087",2017,89,103,"Lost"
"19088",2017,115,102,"Won"
"19089",2017,105,125,"Lost"
"19090",2017,112,93,"Won"
"19091",2017,111,91,"Won"
"19092",2017,102,111,"Lost"
"19093",2017,109,111,"Lost"
"19094",2017,109,133,"Lost"
"19095",2017,121,104,"Won"
"19096",2017,104,98,"Won"
"19097",2017,104,101,"Won"
"19098",2017,97,96,"Won"
"19099",2017,94,109,"Lost"
"19100",2017,96,99,"Lost"
"19101",2017,101,86,"Won"
"19102",2017,104,108,"Lost"
"19103",2017,110,115,"Lost"
"19104",2017,113,103,"Won"
"19105",2017,111,107,"Won"
"19106",2017,100,92,"Won"
"19107",2017,98,115,"Lost"
"19108",2017,88,120,"Lost"
"19109",2017,118,107,"Won"
"19110",2017,111,120,"Lost"
"19111",2017,115,108,"Won"
"19112",2017,99,106,"Lost"
"19113",2017,133,126,"Won"
"19114",2017,119,110,"Won"
"19115",2017,99,102,"Lost"
"19116",2017,130,105,"Won"
"19117",2017,103,97,"Won"
"19118",2017,92,90,"Won"
"19119",2017,100,114,"Lost"
"19120",2017,97,129,"Lost"
"19121",2017,104,119,"Lost"
"19122",2017,104,102,"Won"
"19123",2017,122,119,"Won"
"19124",2017,108,89,"Won"
"19125",2017,91,102,"Lost"
"19126",2017,127,124,"Won"
"19127",2017,105,101,"Won"
"19128",2017,127,105,"Won"
"19129",2017,110,123,"Lost"
"19130",2017,116,108,"Won"
"19131",2017,91,89,"Won"
"19132",2017,103,73,"Won"
"19133",2017,124,108,"Won"
"19134",2017,102,88,"Won"
"19135",2017,102,96,"Won"
"19136",2017,111,95,"Won"
"19137",2017,109,104,"Won"
"19138",2017,125,114,"Won"
"19139",2017,114,107,"Won"
"19140",2017,103,114,"Lost"
"19141",2017,106,104,"Won"
"19142",2017,129,99,"Won"
"19143",2017,96,104,"Lost"
"19144",2017,105,96,"Won"
"19145",2017,105,100,"Won"
"19146",2017,120,109,"Won"
"19147",2017,107,95,"Won"
"19148",2017,88,95,"Lost"
"19149",2017,110,111,"Lost"
"19150",2017,96,110,"Lost"
"19151",2017,113,102,"Won"
"19152",2017,103,112,"Lost"
"19153",2017,121,104,"Won"
"19154",2017,123,111,"Won"
"19155",2017,122,112,"Won"
"19156",2017,113,98,"Won"
"19157",2017,108,121,"Lost"
"19158",2017,114,112,"Won"
"19159",2017,104,129,"Lost"
"19160",2017,95,91,"Won"
"19161",2017,109,105,"Won"
"19162",2017,111,97,"Won"
"19163",2017,91,89,"Won"
"19164",2017,121,110,"Won"
"19165",2017,115,108,"Won"
"19166",2017,93,97,"Lost"
"19167",2017,103,108,"Lost"
"19168",2017,100,109,"Lost"
"19169",2017,116,91,"Won"
"19170",2017,115,113,"Won"
"19171",2017,93,107,"Lost"
"19172",2017,78,97,"Lost"
"19173",2017,85,107,"Lost"
"19174",2017,88,89,"Lost"
"19175",2017,121,112,"Won"
"19176",2017,130,118,"Won"
"19177",2017,126,113,"Won"
"19178",2017,96,101,"Lost"
"19179",2017,95,98,"Lost"
"19180",2017,116,101,"Won"
"19181",2017,115,101,"Won"
"19182",2017,93,108,"Lost"
"19183",2017,97,104,"Lost"
"19184",2017,85,108,"Lost"
"19185",2017,123,114,"Won"
"19186",2017,102,113,"Lost"
"19187",2017,99,105,"Lost"
"19188",2017,109,108,"Won"
"19189",2017,114,102,"Won"
"19190",2017,123,112,"Won"
"19191",2017,108,107,"Won"
"19192",2017,112,107,"Won"
"19193",2017,104,90,"Won"
"19194",2017,99,90,"Won"
"19195",2017,105,101,"Won"
"19196",2017,109,105,"Won"
"19197",2017,132,128,"Won"
"19198",2017,98,75,"Won"
"19199",2017,104,101,"Won"
"19200",2017,118,126,"Lost"
"19201",2017,95,103,"Lost"
"19202",2017,127,107,"Won"
"19203",2017,100,101,"Lost"
"19204",2017,86,94,"Lost"
"19205",2017,124,148,"Lost"
"19206",2017,97,113,"Lost"
"19207",2017,105,106,"Lost"
"19208",2017,111,104,"Won"
"19209",2017,116,94,"Won"
"19210",2017,116,108,"Won"
"19211",2017,115,109,"Won"
"19212",2017,125,113,"Won"
"19213",2017,117,108,"Won"
"19214",2017,86,83,"Won"
"19215",2017,101,95,"Won"
"19216",2017,112,122,"Lost"
"19217",2017,106,88,"Won"
"19218",2017,100,108,"Lost"
"19219",2017,115,117,"Lost"
"19220",2017,99,86,"Won"
"19221",2017,80,89,"Lost"
"19222",2017,104,103,"Won"
"19223",2017,116,98,"Won"
"19224",2017,100,86,"Won"
"19225",2017,133,109,"Won"
"19226",2017,94,93,"Won"
"19227",2017,95,100,"Lost"
"19228",2017,96,91,"Won"
"19229",2017,112,119,"Lost"
"19230",2017,105,99,"Won"
"19231",2017,101,106,"Lost"
"19232",2017,114,90,"Won"
"19233",2017,105,120,"Lost"
"19234",2017,109,104,"Won"
"19235",2017,108,102,"Won"
"19236",2017,113,116,"Lost"
"19237",2017,105,102,"Won"
"19238",2017,118,111,"Won"
"19239",2017,107,118,"Lost"
"19240",2017,117,111,"Won"
"19241",2017,95,104,"Lost"
"19242",2017,102,99,"Won"
"19243",2017,104,119,"Lost"
"19244",2017,119,111,"Won"
"19245",2017,123,114,"Won"
"19246",2017,95,88,"Won"
"19247",2017,108,118,"Lost"
"19248",2017,94,109,"Lost"
"19249",2017,113,102,"Won"
"19250",2017,97,79,"Won"
"19251",2017,118,123,"Lost"
"19252",2017,97,120,"Lost"
"19253",2017,120,103,"Won"
"19254",2017,101,107,"Lost"
"19255",2017,126,105,"Won"
"19256",2017,91,101,"Lost"
"19257",2017,119,113,"Won"
"19258",2017,125,127,"Lost"
"19259",2017,107,105,"Won"
"19260",2017,112,80,"Won"
"19261",2017,99,88,"Won"
"19262",2017,97,95,"Won"
"19263",2017,125,119,"Won"
"19264",2017,105,110,"Lost"
"19265",2017,94,108,"Lost"
"19266",2017,118,108,"Won"
"19267",2017,119,113,"Won"
"19268",2017,87,78,"Won"
"19269",2017,95,112,"Lost"
"19270",2017,103,114,"Lost"
"19271",2017,133,99,"Won"
"19272",2017,115,121,"Lost"
"19273",2017,93,81,"Won"
"19274",2017,111,115,"Lost"
"19275",2017,106,114,"Lost"
"19276",2017,104,107,"Lost"
"19277",2017,80,114,"Lost"
"19278",2017,119,122,"Lost"
"19279",2017,121,112,"Won"
"19280",2017,105,102,"Won"
"19281",2017,110,103,"Won"
"19282",2017,104,88,"Won"
"19283",2017,97,110,"Lost"
"19284",2017,106,125,"Lost"
"19285",2017,89,90,"Lost"
"19286",2017,106,117,"Lost"
"19287",2017,114,99,"Won"
"19288",2017,99,86,"Won"
"19289",2017,109,96,"Won"
"19290",2017,113,114,"Lost"
"19291",2017,107,116,"Lost"
"19292",2017,127,99,"Won"
"19293",2017,112,109,"Won"
"19294",2017,100,107,"Lost"
"19295",2017,124,114,"Won"
"19296",2017,108,107,"Won"
"19297",2017,103,102,"Won"
"19298",2017,96,100,"Lost"
"19299",2017,114,100,"Won"
"19300",2017,111,110,"Won"
"19301",2017,132,113,"Won"
"19302",2017,105,121,"Lost"
"19303",2017,85,87,"Lost"
"19304",2017,108,101,"Won"
"19305",2017,125,86,"Won"
"19306",2017,127,131,"Lost"
"19307",2017,103,110,"Lost"
"19308",2017,116,98,"Won"
"19309",2017,106,98,"Won"
"19310",2017,114,78,"Won"
"19311",2017,91,84,"Won"
"19312",2017,107,103,"Won"
"19313",2017,110,129,"Lost"
"19314",2017,124,127,"Lost"
"19315",2017,103,89,"Won"
"19316",2017,99,91,"Won"
"19317",2017,100,102,"Lost"
"19318",2017,110,89,"Won"
"19319",2017,94,108,"Lost"
"19320",2017,114,124,"Lost"
"19321",2017,117,127,"Lost"
"19322",2017,98,116,"Lost"
"19323",2017,112,106,"Won"
"19324",2017,121,103,"Won"
"19325",2017,98,97,"Won"
"19326",2017,111,104,"Won"
"19327",2017,102,88,"Won"
"19328",2017,115,124,"Lost"
"19329",2017,122,101,"Won"
"19330",2017,122,125,"Lost"
"19331",2017,134,111,"Won"
"19332",2017,98,108,"Lost"
"19333",2017,96,133,"Lost"
"19334",2017,127,110,"Won"
"19335",2017,91,100,"Lost"
"19336",2017,104,103,"Won"
"19337",2017,111,131,"Lost"
"19338",2017,113,105,"Won"
"19339",2017,98,95,"Won"
"19340",2017,131,127,"Won"
"19341",2017,120,124,"Lost"
"19342",2017,114,96,"Won"
"19343",2017,114,110,"Won"
"19344",2017,90,107,"Lost"
"19345",2017,108,105,"Won"
"19346",2017,148,142,"Won"
"19347",2017,113,116,"Lost"
"19348",2017,106,98,"Won"
"19349",2017,96,114,"Lost"
"19350",2017,110,123,"Lost"
"19351",2017,93,79,"Won"
"19352",2017,111,117,"Lost"
"19353",2017,103,105,"Lost"
"19354",2017,104,89,"Won"
"19355",2017,104,101,"Won"
"19356",2017,141,128,"Won"
"19357",2017,102,107,"Lost"
"19358",2017,121,103,"Won"
"19359",2017,111,98,"Won"
"19360",2017,87,111,"Lost"
"19361",2017,119,107,"Won"
"19362",2017,120,128,"Lost"
"19363",2017,95,97,"Lost"
"19364",2017,101,111,"Lost"
"19365",2017,100,111,"Lost"
"19366",2017,106,121,"Lost"
"19367",2017,102,89,"Won"
"19368",2017,99,98,"Won"
"19369",2017,102,96,"Won"
"19370",2017,119,107,"Won"
"19371",2017,114,110,"Won"
"19372",2017,91,102,"Lost"
"19373",2017,94,98,"Lost"
"19374",2017,113,99,"Won"
"19375",2017,92,87,"Won"
"19376",2017,128,125,"Won"
"19377",2017,128,113,"Won"
"19378",2017,124,107,"Won"
"19379",2017,109,95,"Won"
"19380",2017,126,101,"Won"
"19381",2017,99,109,"Lost"
"19382",2017,107,83,"Won"
"19383",2017,98,93,"Won"
"19384",2017,107,89,"Won"
"19385",2017,106,115,"Lost"
"19386",2017,109,97,"Won"
"19387",2017,107,83,"Won"
"19388",2017,99,97,"Won"
"19389",2017,122,95,"Won"
"19390",2017,98,105,"Lost"
"19391",2017,99,92,"Won"
"19392",2017,103,111,"Lost"
"19393",2017,112,107,"Won"
"19394",2017,104,121,"Lost"
"19395",2017,102,86,"Won"
"19396",2017,111,106,"Won"
"19397",2017,123,119,"Won"
"19398",2017,130,103,"Won"
"19399",2017,112,107,"Won"
"19400",2017,117,92,"Won"
"19401",2017,94,109,"Lost"
"19402",2017,115,112,"Won"
"19403",2017,89,103,"Lost"
"19404",2017,81,96,"Lost"
"19405",2017,106,115,"Lost"
"19406",2017,92,95,"Lost"
"19407",2017,99,108,"Lost"
"19408",2017,104,101,"Won"
"19409",2017,97,111,"Lost"
"19410",2017,119,84,"Won"
"19411",2017,113,101,"Won"
"19412",2017,118,128,"Lost"
"19413",2017,109,104,"Won"
"19414",2017,120,117,"Won"
"19415",2017,85,102,"Lost"
"19416",2017,113,106,"Won"
"19417",2017,115,112,"Won"
"19418",2017,109,114,"Lost"
"19419",2017,102,93,"Won"
"19420",2017,97,95,"Won"
"19421",2017,100,89,"Won"
"19422",2017,111,129,"Lost"
"19423",2017,95,105,"Lost"
"19424",2017,89,90,"Lost"
"19425",2017,99,104,"Lost"
"19426",2017,112,94,"Won"
"19427",2017,116,122,"Lost"
"19428",2017,107,79,"Won"
"19429",2017,110,93,"Won"
"19430",2017,104,112,"Lost"
"19431",2017,91,93,"Lost"
"19432",2017,97,84,"Won"
"19433",2017,108,95,"Won"
"19434",2017,95,101,"Lost"
"19435",2017,116,106,"Won"
"19436",2017,119,116,"Won"
"19437",2017,109,91,"Won"
"19438",2017,111,112,"Lost"
"19439",2017,110,104,"Won"
"19440",2017,117,115,"Won"
"19441",2017,120,99,"Won"
"19442",2017,108,107,"Won"
"19443",2017,95,94,"Won"
"19444",2017,91,97,"Lost"
"19445",2017,109,91,"Won"
"19446",2017,114,116,"Lost"
"19447",2017,108,93,"Won"
"19448",2017,114,110,"Won"
"19449",2017,97,109,"Lost"
"19450",2017,99,106,"Lost"
"19451",2017,91,93,"Lost"
"19452",2017,109,100,"Won"
"19453",2017,111,96,"Won"
"19454",2017,90,85,"Won"
"19455",2017,115,111,"Won"
"19456",2017,106,108,"Lost"
"19457",2017,98,96,"Won"
"19458",2017,93,102,"Lost"
"19459",2017,98,104,"Lost"
"19460",2017,98,104,"Lost"
"19461",2017,88,95,"Lost"
"19462",2017,117,119,"Lost"
"19463",2017,100,91,"Won"
"19464",2017,95,107,"Lost"
"19465",2017,120,87,"Won"
"19466",2017,96,94,"Won"
"19467",2017,109,115,"Lost"
"19468",2017,117,111,"Won"
"19469",2017,124,109,"Won"
"19470",2017,91,105,"Lost"
"19471",2017,104,111,"Lost"
"19472",2017,121,112,"Won"
"19473",2017,119,96,"Won"
"19474",2017,112,97,"Won"
"19475",2017,95,100,"Lost"
"19476",2017,95,106,"Lost"
"19477",2017,93,87,"Won"
"19478",2017,124,118,"Won"
"19479",2017,95,102,"Lost"
"19480",2017,103,100,"Won"
"19481",2017,115,108,"Won"
"19482",2017,109,115,"Lost"
"19483",2017,108,96,"Won"
"19484",2017,123,114,"Won"
"19485",2017,84,103,"Lost"
"19486",2017,113,109,"Won"
"19487",2017,103,98,"Won"
"19488",2017,95,89,"Won"
"19489",2017,112,118,"Lost"
"19490",2017,99,92,"Won"
"19491",2017,108,85,"Won"
"19492",2017,130,123,"Won"
"19493",2017,82,107,"Lost"
"19494",2017,103,116,"Lost"
"19495",2017,111,104,"Won"
"19496",2017,96,91,"Won"
"19497",2017,87,102,"Lost"
"19498",2017,81,91,"Lost"
"19499",2017,126,116,"Won"
"19500",2017,97,92,"Won"
"19501",2017,131,124,"Won"
"19502",2017,111,107,"Won"
"19503",2017,113,112,"Won"
"19504",2017,89,101,"Lost"
"19505",2017,99,110,"Lost"
"19506",2017,117,110,"Won"
"19507",2017,105,98,"Won"
"19508",2017,104,102,"Won"
"19509",2017,117,100,"Won"
"19510",2017,101,102,"Lost"
"19511",2017,101,104,"Lost"
"19512",2017,117,124,"Lost"
"19513",2017,111,119,"Lost"
"19514",2017,98,102,"Lost"
"19515",2017,106,102,"Won"
"19516",2017,89,103,"Lost"
"19517",2017,107,116,"Lost"
"19518",2017,109,102,"Won"
"19519",2017,109,116,"Lost"
"19520",2017,105,102,"Won"
"19521",2017,104,107,"Lost"
"19522",2017,99,109,"Lost"
"19523",2017,100,95,"Won"
"19524",2017,101,112,"Lost"
"19525",2017,101,95,"Won"
"19526",2017,98,96,"Won"
"19527",2017,110,106,"Won"
"19528",2017,97,90,"Won"
"19529",2017,99,88,"Won"
"19530",2017,87,101,"Lost"
"19531",2017,104,100,"Won"
"19532",2017,123,114,"Won"
"19533",2017,117,105,"Won"
"19534",2017,107,113,"Lost"
"19535",2017,126,113,"Won"
"19536",2017,100,94,"Won"
"19537",2017,92,106,"Lost"
"19538",2017,104,94,"Won"
"19539",2017,115,97,"Won"
"19540",2017,101,115,"Lost"
"19541",2017,90,110,"Lost"
"19542",2017,111,100,"Won"
"19543",2017,91,113,"Lost"
"19544",2017,95,92,"Won"
"19545",2017,115,125,"Lost"
"19546",2017,122,105,"Won"
"19547",2017,96,93,"Won"
"19548",2017,116,69,"Won"
"19549",2017,100,105,"Lost"
"19550",2017,95,123,"Lost"
"19551",2017,112,106,"Won"
"19552",2017,90,87,"Won"
"19553",2017,95,118,"Lost"
"19554",2017,116,111,"Won"
"19555",2017,108,82,"Won"
"19556",2017,102,114,"Lost"
"19557",2017,116,111,"Won"
"19558",2017,108,103,"Won"
"19559",2017,109,104,"Won"
"19560",2017,115,100,"Won"
"19561",2017,116,123,"Lost"
"19562",2017,112,133,"Lost"
"19563",2017,109,91,"Won"
"19564",2017,120,115,"Won"
"19565",2017,105,100,"Won"
"19566",2017,106,107,"Lost"
"19567",2017,79,95,"Lost"
"19568",2017,111,107,"Won"
"19569",2017,114,108,"Won"
"19570",2017,114,121,"Lost"
"19571",2017,108,97,"Won"
"19572",2017,111,110,"Won"
"19573",2017,91,103,"Lost"
"19574",2017,107,126,"Lost"
"19575",2017,131,107,"Won"
"19576",2017,121,108,"Won"
"19577",2017,118,113,"Won"
"19578",2017,115,86,"Won"
"19579",2017,126,113,"Won"
"19580",2017,118,97,"Won"
"19581",2017,102,120,"Lost"
"19582",2017,104,109,"Lost"
"19583",2017,104,95,"Won"
"19584",2017,123,127,"Lost"
"19585",2017,108,97,"Won"
"19586",2017,99,104,"Lost"
"19587",2017,89,92,"Lost"
"19588",2017,106,77,"Won"
"19589",2017,87,112,"Lost"
"19590",2017,121,109,"Won"
"19591",2017,91,113,"Lost"
"19592",2017,108,118,"Lost"
"19593",2017,91,103,"Lost"
"19594",2017,117,103,"Won"
"19595",2017,115,108,"Won"
"19596",2017,106,110,"Lost"
"19597",2017,120,115,"Won"
"19598",2017,93,100,"Lost"
"19599",2017,119,108,"Won"
"19600",2017,88,98,"Lost"
"19601",2017,86,106,"Lost"
"19602",2017,130,111,"Won"
"19603",2017,105,108,"Lost"
"19604",2017,78,112,"Lost"
"19605",2017,98,108,"Lost"
"19606",2017,117,102,"Won"
"19607",2017,97,81,"Won"
"19608",2017,110,95,"Won"
"19609",2017,121,108,"Won"
"19610",2017,95,97,"Lost"
"19611",2017,125,127,"Lost"
"19612",2017,116,104,"Won"
"19613",2017,118,103,"Won"
"19614",2017,100,99,"Won"
"19615",2017,107,104,"Won"
"19616",2017,97,109,"Lost"
"19617",2017,98,99,"Lost"
"19618",2017,104,92,"Won"
"19619",2017,91,115,"Lost"
"19620",2017,143,94,"Won"
"19621",2017,129,124,"Won"
"19622",2017,119,109,"Won"
"19623",2017,101,81,"Won"
"19624",2017,103,116,"Lost"
"19625",2017,104,98,"Won"
"19626",2017,108,100,"Won"
"19627",2017,125,95,"Won"
"19628",2017,94,95,"Lost"
"19629",2017,124,118,"Won"
"19630",2017,107,90,"Won"
"19631",2017,108,91,"Won"
"19632",2017,107,113,"Lost"
"19633",2017,110,80,"Won"
"19634",2017,113,102,"Won"
"19635",2017,103,94,"Won"
"19636",2017,118,102,"Won"
"19637",2017,88,116,"Lost"
"19638",2017,97,105,"Lost"
"19639",2017,107,86,"Won"
"19640",2017,107,85,"Won"
"19641",2017,92,100,"Lost"
"19642",2017,88,99,"Lost"
"19643",2017,114,107,"Won"
"19644",2017,102,110,"Lost"
"19645",2017,96,85,"Won"
"19646",2017,98,114,"Lost"
"19647",2017,100,91,"Won"
"19648",2017,95,120,"Lost"
"19649",2017,111,118,"Lost"
"19650",2017,97,100,"Lost"
"19651",2017,113,105,"Won"
"19652",2017,127,109,"Won"
"19653",2017,102,87,"Won"
"19654",2017,85,125,"Lost"
"19655",2017,99,110,"Lost"
"19656",2017,116,124,"Lost"
"19657",2017,83,105,"Lost"
"19658",2017,111,79,"Won"
"19659",2017,102,90,"Won"
"19660",2017,107,100,"Won"
"19661",2017,88,91,"Lost"
"19662",2017,118,107,"Won"
"19663",2017,118,113,"Won"
"19664",2017,107,84,"Won"
"19665",2017,123,120,"Won"
"19666",2017,104,101,"Won"
"19667",2017,87,111,"Lost"
"19668",2017,86,82,"Won"
"19669",2017,146,114,"Won"
"19670",2017,113,122,"Lost"
"19671",2017,92,88,"Won"
"19672",2017,116,142,"Lost"
"19673",2017,126,80,"Won"
"19674",2017,93,102,"Lost"
"19675",2017,106,101,"Won"
"19676",2017,107,115,"Lost"
"19677",2017,113,116,"Lost"
"19678",2017,99,95,"Won"
"19679",2017,98,86,"Won"
"19680",2017,116,125,"Lost"
"19681",2017,92,79,"Won"
"19682",2017,99,94,"Won"
"19683",2017,109,115,"Lost"
"19684",2017,102,109,"Lost"
"19685",2017,113,129,"Lost"
"19686",2017,91,97,"Lost"
"19687",2017,110,92,"Won"
"19688",2017,101,104,"Lost"
"19689",2017,110,103,"Won"
"19690",2017,106,105,"Won"
"19691",2017,93,100,"Lost"
"19692",2017,98,109,"Lost"
"19693",2017,99,82,"Won"
"19694",2017,110,100,"Won"
"19695",2017,105,109,"Lost"
"19696",2017,95,94,"Won"
"19697",2017,112,103,"Won"
"19698",2017,95,118,"Lost"
"19699",2017,112,99,"Won"
"19700",2017,113,94,"Won"
"19701",2017,111,103,"Won"
"19702",2017,118,91,"Won"
"19703",2017,111,96,"Won"
"19704",2017,104,111,"Lost"
"19705",2017,98,90,"Won"
"19706",2017,133,94,"Won"
"19707",2017,135,114,"Won"
"19708",2017,125,107,"Won"
"19709",2017,118,110,"Won"
"19710",2017,114,106,"Won"
"19711",2017,111,104,"Won"
"19712",2017,90,87,"Won"
"19713",2017,87,105,"Lost"
"19714",2017,120,111,"Won"
"19715",2017,87,94,"Lost"
"19716",2017,112,128,"Lost"
"19717",2017,74,84,"Lost"
"19718",2017,97,101,"Lost"
"19719",2017,111,95,"Won"
"19720",2017,122,118,"Won"
"19721",2017,117,113,"Won"
"19722",2017,109,108,"Won"
"19723",2017,102,94,"Won"
"19724",2017,114,97,"Won"
"19725",2017,112,99,"Won"
"19726",2017,107,96,"Won"
"19727",2017,115,126,"Lost"
"19728",2017,125,101,"Won"
"19729",2017,124,119,"Won"
"19730",2017,112,117,"Lost"
"19731",2017,99,113,"Lost"
"19732",2017,118,113,"Won"
"19733",2017,119,114,"Won"
"19734",2017,120,107,"Won"
"19735",2017,112,104,"Won"
"19736",2017,97,104,"Lost"
"19737",2017,97,98,"Lost"
"19738",2017,94,86,"Won"
"19739",2017,107,110,"Lost"
"19740",2017,92,98,"Lost"
"19741",2017,97,80,"Won"
"19742",2017,115,117,"Lost"
"19743",2017,101,104,"Lost"
"19744",2017,88,104,"Lost"
"19745",2017,96,107,"Lost"
"19746",2017,137,110,"Won"
"19747",2017,112,95,"Won"
"19748",2017,108,101,"Won"
"19749",2017,112,94,"Won"
